Матеріал: 0 та загальна площа: 46 / 14 / 16 м².,Осокорська
Матеріал: панельные та загальна площа: 60 / 42 / 6 м².,Дмитрівська
Матеріал: монолитно-каркасные та загальна площа: 125 / 75 / 23 м².,Кондратюка
Матеріал: монолитно-каркасные та загальна площа: 58 / 16.3 / 18 м².,Регенераторна
Матеріал: 0 та загальна площа: 198.5 м².,
Матеріал: монолитно-каркасные та загальна площа: 120 м².,Глибочицька
Матеріал: 0 та загальна площа: 68 м².,Героїв Сталінграда
Матеріал: <span>27 ноября 2020 г.</span> та загальна площа: 42 / 15.5 / 9 м².,Борщагівська
Матеріал: монолитно-каркасные та загальна площа: 69 / 31 / 21 м².,Ревуцького
Матеріал: монолитно-каркасные та загальна площа: 86 / 55 / 15 м².,Юнацька
Матеріал: 0 та загальна площа: 32 м².,Заболотного
Матеріал: монолитно-каркасные та загальна площа: 144.3 / 88.5 / 18.3 м².,Автозаводська
Матеріал: 0 та загальна площа: 52 м².,Заболотного
Матеріал: монолитно-каркасные та загальна площа: 92 / 43.6 / 16.2 м².,Саксаганського
Матеріал: монолитно-каркасные та загальна площа: 60 / 30 / 12 м².,Зарічна
Матеріал: 0 та загальна площа: 81.09 / 32.32 / 28.26 м².,*** not found
Матеріал: монолитно-каркасные та загальна площа: 189 / 122.2 / 20 м².,Невська
Матеріал: 0 та загальна площа: 59 м².,Героїв Сталінграда
Матеріал: монолитно-каркасные та загальна площа: 69 / 25 / 22 м².,Вишняківська
Матеріал: утепленная панель та загальна площа: 48 / 18 / 18 м².,Драгомирова
Матеріал: кирпичные та загальна площа: 62 / - / 8 м².,Драгомирова
Матеріал: монолитно-каркасные та загальна площа: 87 м².,Гавела
Матеріал: монолитно-каркасные та загальна площа: 83 / 40 / 19 м².,Здолбунівська
Матеріал: кирпичные та загальна площа: 65 / 33 / 18 м².,Драгомирова
Матеріал: 0 та загальна площа: 37 м².,Мечнікова
Матеріал: <span>8 января</span> та загальна площа: 56 / 24 / 16 м².,*** not found
Матеріал: кирпичные та загальна площа: 64 / 43 / 10 м².,Максимовича
Матеріал: 0 та загальна площа: 78 / 41 / 8 м².,Багговутівська
Матеріал: кирпичные та загальна площа: 64 / 43 / 7 м².,Шолуденка
Матеріал: панельные та загальна площа: 37 / 17 / 9 м².,Щекавицька
Матеріал: монолитно-каркасные та загальна площа: 117 / 65 / 26 м².,Коласа
Матеріал: кирпичные та загальна площа: 45 м².,*** not found
Матеріал: 0 та загальна площа: 42 / 20 / 11 м².,*** not found
Матеріал: монолитно-каркасные та загальна площа: 115 / 60 / 30 м².,Перемоги
Матеріал: 0 та загальна площа: 52.1 / 19 / - м².,*** not found
Матеріал: кирпичные та загальна площа: 76 / - / 10 м².,Наумова
Матеріал: кирпичные та загальна площа: 115 / 74 / 10 м².,Перемоги
Матеріал: 0 та загальна площа: 40.22 / 17.9 / 7 м².,Велика Васильківська
Матеріал: 0 та загальна площа: 59.62 / 18.53 / 17 м².,Червоноткацька
Матеріал: кирпичные та загальна площа: 44 / 31 / 6 м².,Вишгородська
